cell_id,judge_id,panel_arm,non_echo_coherence,residual_substance
b3e7ef253d2dbf79,deepseek/deepseek-chat-v3.1,B,1,1
b3e7ef253d2dbf79,deepseek/deepseek-chat-v3.1,C,0,2
6f9c3253826f1d57,deepseek/deepseek-chat-v3.1,A,0,0
6f9c3253826f1d57,deepseek/deepseek-chat-v3.1,B,0,0
6f9c3253826f1d57,deepseek/deepseek-chat-v3.1,C,0,2
266212f6a3ceb10c,deepseek/deepseek-chat-v3.1,A,3,2
266212f6a3ceb10c,deepseek/deepseek-chat-v3.1,B,0,0
266212f6a3ceb10c,deepseek/deepseek-chat-v3.1,C,2,2
7aea9a93a477576a,deepseek/deepseek-chat-v3.1,A,3,2
7aea9a93a477576a,deepseek/deepseek-chat-v3.1,B,0,2
7aea9a93a477576a,deepseek/deepseek-chat-v3.1,C,0,2
5d44b0d010f94486,deepseek/deepseek-chat-v3.1,A,0,1
5d44b0d010f94486,deepseek/deepseek-chat-v3.1,B,3,2
5d44b0d010f94486,deepseek/deepseek-chat-v3.1,C,3,2
1cba798447c0730b,deepseek/deepseek-chat-v3.1,A,3,2
1cba798447c0730b,deepseek/deepseek-chat-v3.1,B,0,0
1cba798447c0730b,deepseek/deepseek-chat-v3.1,C,1,2
52ab1e4bb74c8b27,deepseek/deepseek-chat-v3.1,A,1,2
52ab1e4bb74c8b27,deepseek/deepseek-chat-v3.1,B,1,2
52ab1e4bb74c8b27,deepseek/deepseek-chat-v3.1,C,0,2
1322cd8a426a9b1b,deepseek/deepseek-chat-v3.1,A,0,0
1322cd8a426a9b1b,deepseek/deepseek-chat-v3.1,B,0,1
1322cd8a426a9b1b,deepseek/deepseek-chat-v3.1,C,0,2
da75ecd7e5659b28,deepseek/deepseek-chat-v3.1,A,0,0
da75ecd7e5659b28,deepseek/deepseek-chat-v3.1,B,0,2
da75ecd7e5659b28,deepseek/deepseek-chat-v3.1,C,1,2
e57a6422a7fa8747,deepseek/deepseek-chat-v3.1,A,1,2
e57a6422a7fa8747,deepseek/deepseek-chat-v3.1,B,2,2
e57a6422a7fa8747,deepseek/deepseek-chat-v3.1,C,1,2
d6435ccc86ce6628,deepseek/deepseek-chat-v3.1,A,0,2
d6435ccc86ce6628,deepseek/deepseek-chat-v3.1,B,0,2
d6435ccc86ce6628,deepseek/deepseek-chat-v3.1,C,0,2
35a940d59a767861,deepseek/deepseek-chat-v3.1,A,1,2
35a940d59a767861,deepseek/deepseek-chat-v3.1,B,0,1
35a940d59a767861,deepseek/deepseek-chat-v3.1,C,0,2
11f07765b57afd1f,deepseek/deepseek-chat-v3.1,A,0,0
11f07765b57afd1f,deepseek/deepseek-chat-v3.1,B,0,2
11f07765b57afd1f,deepseek/deepseek-chat-v3.1,C,1,2
b214ec9942ee5770,deepseek/deepseek-chat-v3.1,A,3,2
b214ec9942ee5770,deepseek/deepseek-chat-v3.1,B,0,2
b214ec9942ee5770,deepseek/deepseek-chat-v3.1,C,1,2
4f61bb6314f5fe1d,deepseek/deepseek-chat-v3.1,A,3,2
4f61bb6314f5fe1d,deepseek/deepseek-chat-v3.1,B,0,1
4f61bb6314f5fe1d,deepseek/deepseek-chat-v3.1,C,3,2
17e9cd3b16ae160e,deepseek/deepseek-chat-v3.1,A,0,0
17e9cd3b16ae160e,deepseek/deepseek-chat-v3.1,B,1,2
17e9cd3b16ae160e,deepseek/deepseek-chat-v3.1,C,0,2
67e4b310a2fa55d7,deepseek/deepseek-chat-v3.1,A,0,0
67e4b310a2fa55d7,deepseek/deepseek-chat-v3.1,B,0,2
67e4b310a2fa55d7,deepseek/deepseek-chat-v3.1,C,0,0
fefeb1ac61195c37,deepseek/deepseek-chat-v3.1,A,2,2
fefeb1ac61195c37,deepseek/deepseek-chat-v3.1,B,1,2
fefeb1ac61195c37,deepseek/deepseek-chat-v3.1,C,0,2
a8f3f6308523571a,deepseek/deepseek-chat-v3.1,A,3,2
a8f3f6308523571a,deepseek/deepseek-chat-v3.1,B,2,2
a8f3f6308523571a,deepseek/deepseek-chat-v3.1,C,0,2
076ff80aa9bc6058,deepseek/deepseek-chat-v3.1,A,3,2
076ff80aa9bc6058,deepseek/deepseek-chat-v3.1,B,0,1
076ff80aa9bc6058,deepseek/deepseek-chat-v3.1,C,2,1
a0510135c9eccedd,deepseek/deepseek-chat-v3.1,A,1,2
a0510135c9eccedd,deepseek/deepseek-chat-v3.1,B,0,2
a0510135c9eccedd,deepseek/deepseek-chat-v3.1,C,0,2
51c08ad2f8f11cfd,deepseek/deepseek-chat-v3.1,A,0,2
51c08ad2f8f11cfd,deepseek/deepseek-chat-v3.1,B,0,2
51c08ad2f8f11cfd,deepseek/deepseek-chat-v3.1,C,0,2
129ab235aff11194,deepseek/deepseek-chat-v3.1,A,0,0
129ab235aff11194,deepseek/deepseek-chat-v3.1,B,0,0
129ab235aff11194,deepseek/deepseek-chat-v3.1,C,0,2
5a4448bc8e4cf335,deepseek/deepseek-chat-v3.1,A,3,2
5a4448bc8e4cf335,deepseek/deepseek-chat-v3.1,B,0,2
5a4448bc8e4cf335,deepseek/deepseek-chat-v3.1,C,0,2
3b1bb4da06b5f4b1,deepseek/deepseek-chat-v3.1,A,2,2
3b1bb4da06b5f4b1,deepseek/deepseek-chat-v3.1,B,3,2
3b1bb4da06b5f4b1,deepseek/deepseek-chat-v3.1,C,3,2
7e69935d40f59346,deepseek/deepseek-chat-v3.1,A,1,2
7e69935d40f59346,deepseek/deepseek-chat-v3.1,B,0,2
7e69935d40f59346,deepseek/deepseek-chat-v3.1,C,0,2
07eb5d3d72e377cb,deepseek/deepseek-chat-v3.1,A,1,2
07eb5d3d72e377cb,deepseek/deepseek-chat-v3.1,B,1,2
07eb5d3d72e377cb,deepseek/deepseek-chat-v3.1,C,0,2
dd3ec80cdf80fd9c,deepseek/deepseek-chat-v3.1,A,2,2
dd3ec80cdf80fd9c,deepseek/deepseek-chat-v3.1,B,0,2
dd3ec80cdf80fd9c,deepseek/deepseek-chat-v3.1,C,1,2
77a67215457bfad1,deepseek/deepseek-chat-v3.1,A,0,0
77a67215457bfad1,deepseek/deepseek-chat-v3.1,B,0,2
77a67215457bfad1,deepseek/deepseek-chat-v3.1,C,0,2
63cf6e17abc3f11c,deepseek/deepseek-chat-v3.1,A,0,0
63cf6e17abc3f11c,deepseek/deepseek-chat-v3.1,B,0,0
63cf6e17abc3f11c,deepseek/deepseek-chat-v3.1,C,0,1
242a11a053a20ad4,deepseek/deepseek-chat-v3.1,A,0,2
242a11a053a20ad4,deepseek/deepseek-chat-v3.1,B,0,2
242a11a053a20ad4,deepseek/deepseek-chat-v3.1,C,0,2
c595ca644e7b71a0,deepseek/deepseek-chat-v3.1,A,1,2
c595ca644e7b71a0,deepseek/deepseek-chat-v3.1,B,2,1
c595ca644e7b71a0,deepseek/deepseek-chat-v3.1,C,0,1
5c0cd39009399716,deepseek/deepseek-chat-v3.1,A,0,0
5c0cd39009399716,deepseek/deepseek-chat-v3.1,B,1,2
5c0cd39009399716,deepseek/deepseek-chat-v3.1,C,0,2
19aa10cf9e06b712,deepseek/deepseek-chat-v3.1,A,1,2
19aa10cf9e06b712,deepseek/deepseek-chat-v3.1,B,0,1
19aa10cf9e06b712,deepseek/deepseek-chat-v3.1,C,0,2
557a895feb21367c,deepseek/deepseek-chat-v3.1,A,0,2
557a895feb21367c,deepseek/deepseek-chat-v3.1,B,0,2
557a895feb21367c,deepseek/deepseek-chat-v3.1,C,0,1
1daaf763c87993e1,deepseek/deepseek-chat-v3.1,A,0,0
1daaf763c87993e1,deepseek/deepseek-chat-v3.1,B,0,2
1daaf763c87993e1,deepseek/deepseek-chat-v3.1,C,0,0
892bb3ea2fecccf8,deepseek/deepseek-chat-v3.1,A,0,0
892bb3ea2fecccf8,deepseek/deepseek-chat-v3.1,B,0,0
892bb3ea2fecccf8,deepseek/deepseek-chat-v3.1,C,0,0
7cb173483dede936,deepseek/deepseek-chat-v3.1,A,0,2
7cb173483dede936,deepseek/deepseek-chat-v3.1,B,0,1
7cb173483dede936,deepseek/deepseek-chat-v3.1,C,0,1
54827a994cf8bfbc,deepseek/deepseek-chat-v3.1,A,2,2
54827a994cf8bfbc,deepseek/deepseek-chat-v3.1,B,1,2
54827a994cf8bfbc,deepseek/deepseek-chat-v3.1,C,0,1
579af3e6526d5aef,deepseek/deepseek-chat-v3.1,A,1,2
579af3e6526d5aef,deepseek/deepseek-chat-v3.1,B,2,2
579af3e6526d5aef,deepseek/deepseek-chat-v3.1,C,1,1
6de35ed6c087e0e3,deepseek/deepseek-chat-v3.1,A,0,0
6de35ed6c087e0e3,deepseek/deepseek-chat-v3.1,B,0,2
6de35ed6c087e0e3,deepseek/deepseek-chat-v3.1,C,0,0
7e00cd21b429935a,deepseek/deepseek-chat-v3.1,A,1,1
7e00cd21b429935a,deepseek/deepseek-chat-v3.1,B,0,0
7e00cd21b429935a,deepseek/deepseek-chat-v3.1,C,0,2
4e5aebb32d1c7709,deepseek/deepseek-chat-v3.1,A,0,2
4e5aebb32d1c7709,deepseek/deepseek-chat-v3.1,B,0,0
4e5aebb32d1c7709,deepseek/deepseek-chat-v3.1,C,1,1
a4a2e74ff5ba65fc,deepseek/deepseek-chat-v3.1,A,0,0
a4a2e74ff5ba65fc,deepseek/deepseek-chat-v3.1,B,2,2
a4a2e74ff5ba65fc,deepseek/deepseek-chat-v3.1,C,2,2
6310be9a11e5093e,deepseek/deepseek-chat-v3.1,A,0,2
6310be9a11e5093e,deepseek/deepseek-chat-v3.1,B,1,2
6310be9a11e5093e,deepseek/deepseek-chat-v3.1,C,1,1
7a90ac1c26221bdf,deepseek/deepseek-chat-v3.1,A,1,2
7a90ac1c26221bdf,deepseek/deepseek-chat-v3.1,B,0,2
7a90ac1c26221bdf,deepseek/deepseek-chat-v3.1,C,1,2
0ee8d59b12bcad40,deepseek/deepseek-chat-v3.1,A,0,2
0ee8d59b12bcad40,deepseek/deepseek-chat-v3.1,B,0,2
0ee8d59b12bcad40,deepseek/deepseek-chat-v3.1,C,0,1
31f24413f60b3d85,deepseek/deepseek-chat-v3.1,A,0,0
31f24413f60b3d85,deepseek/deepseek-chat-v3.1,B,1,2
31f24413f60b3d85,deepseek/deepseek-chat-v3.1,C,2,2
f2a13c5672cb8131,deepseek/deepseek-chat-v3.1,A,0,2
f2a13c5672cb8131,deepseek/deepseek-chat-v3.1,B,1,2
f2a13c5672cb8131,deepseek/deepseek-chat-v3.1,C,1,2
d199c55bda825fad,deepseek/deepseek-chat-v3.1,A,0,0
d199c55bda825fad,deepseek/deepseek-chat-v3.1,B,2,2
d199c55bda825fad,deepseek/deepseek-chat-v3.1,C,0,0
d628f00afb5edb10,deepseek/deepseek-chat-v3.1,A,0,0
d628f00afb5edb10,deepseek/deepseek-chat-v3.1,B,1,2
d628f00afb5edb10,deepseek/deepseek-chat-v3.1,C,1,2
eb995dcbf3df28d9,deepseek/deepseek-chat-v3.1,A,0,0
eb995dcbf3df28d9,deepseek/deepseek-chat-v3.1,B,0,2
eb995dcbf3df28d9,deepseek/deepseek-chat-v3.1,C,0,2
98eacc77d8c62fcb,deepseek/deepseek-chat-v3.1,A,1,1
98eacc77d8c62fcb,deepseek/deepseek-chat-v3.1,B,0,2
98eacc77d8c62fcb,deepseek/deepseek-chat-v3.1,C,0,1
1431ccd9a9f4ea8a,deepseek/deepseek-chat-v3.1,A,0,1
1431ccd9a9f4ea8a,deepseek/deepseek-chat-v3.1,B,0,1
1431ccd9a9f4ea8a,deepseek/deepseek-chat-v3.1,C,0,2
75303d290cf3f889,deepseek/deepseek-chat-v3.1,A,0,2
75303d290cf3f889,deepseek/deepseek-chat-v3.1,B,3,2
75303d290cf3f889,deepseek/deepseek-chat-v3.1,C,3,2
41ecc1147c650426,deepseek/deepseek-chat-v3.1,A,0,0
41ecc1147c650426,deepseek/deepseek-chat-v3.1,B,1,2
41ecc1147c650426,deepseek/deepseek-chat-v3.1,C,1,1
12b3ab6eedb5a43f,deepseek/deepseek-chat-v3.1,A,1,2
12b3ab6eedb5a43f,deepseek/deepseek-chat-v3.1,B,0,2
12b3ab6eedb5a43f,deepseek/deepseek-chat-v3.1,C,2,2
e3f19853b79499ca,deepseek/deepseek-chat-v3.1,A,2,1
e3f19853b79499ca,deepseek/deepseek-chat-v3.1,B,0,0
e3f19853b79499ca,deepseek/deepseek-chat-v3.1,C,0,2
86804556c0964cc8,deepseek/deepseek-chat-v3.1,A,0,0
86804556c0964cc8,deepseek/deepseek-chat-v3.1,B,0,0
86804556c0964cc8,deepseek/deepseek-chat-v3.1,C,0,0
5c5736d05351d97a,deepseek/deepseek-chat-v3.1,A,0,2
5c5736d05351d97a,deepseek/deepseek-chat-v3.1,B,3,2
5c5736d05351d97a,deepseek/deepseek-chat-v3.1,C,3,2
8af067e5d4373e18,deepseek/deepseek-chat-v3.1,A,0,1
8af067e5d4373e18,deepseek/deepseek-chat-v3.1,B,0,2
8af067e5d4373e18,deepseek/deepseek-chat-v3.1,C,0,0
b5aebba2f6e8c8e8,deepseek/deepseek-chat-v3.1,A,1,2
b5aebba2f6e8c8e8,deepseek/deepseek-chat-v3.1,B,0,2
b5aebba2f6e8c8e8,deepseek/deepseek-chat-v3.1,C,1,2
33dfd0025cfdeaa7,deepseek/deepseek-chat-v3.1,A,1,2
33dfd0025cfdeaa7,deepseek/deepseek-chat-v3.1,B,0,1
33dfd0025cfdeaa7,deepseek/deepseek-chat-v3.1,C,0,1
93376b7012c4d6e3,deepseek/deepseek-chat-v3.1,A,0,0
93376b7012c4d6e3,deepseek/deepseek-chat-v3.1,B,1,2
93376b7012c4d6e3,deepseek/deepseek-chat-v3.1,C,1,2
b162ef4a19bf5f2b,deepseek/deepseek-chat-v3.1,A,3,2
b162ef4a19bf5f2b,deepseek/deepseek-chat-v3.1,B,0,1
b162ef4a19bf5f2b,deepseek/deepseek-chat-v3.1,C,4,2
6356c8b0a7251106,deepseek/deepseek-chat-v3.1,A,0,0
6356c8b0a7251106,deepseek/deepseek-chat-v3.1,B,1,2
6356c8b0a7251106,deepseek/deepseek-chat-v3.1,C,1,2
69346a5685db0b8c,deepseek/deepseek-chat-v3.1,A,1,2
69346a5685db0b8c,deepseek/deepseek-chat-v3.1,B,1,2
69346a5685db0b8c,deepseek/deepseek-chat-v3.1,C,0,2
632857ae6db0e906,deepseek/deepseek-chat-v3.1,A,1,2
632857ae6db0e906,deepseek/deepseek-chat-v3.1,B,2,2
632857ae6db0e906,deepseek/deepseek-chat-v3.1,C,0,2
8fd141dffc488d78,deepseek/deepseek-chat-v3.1,A,3,2
8fd141dffc488d78,deepseek/deepseek-chat-v3.1,B,0,2
8fd141dffc488d78,deepseek/deepseek-chat-v3.1,C,3,2
bbf402421c86f303,deepseek/deepseek-chat-v3.1,A,3,2
bbf402421c86f303,deepseek/deepseek-chat-v3.1,B,1,2
bbf402421c86f303,deepseek/deepseek-chat-v3.1,C,3,2
cb39244f398dbe73,deepseek/deepseek-chat-v3.1,A,0,2
cb39244f398dbe73,deepseek/deepseek-chat-v3.1,B,1,2
cb39244f398dbe73,deepseek/deepseek-chat-v3.1,C,1,2
5e968225b3df9bb8,deepseek/deepseek-chat-v3.1,A,0,2
5e968225b3df9bb8,deepseek/deepseek-chat-v3.1,B,0,2
5e968225b3df9bb8,deepseek/deepseek-chat-v3.1,C,0,2
c730cc25e9359615,deepseek/deepseek-chat-v3.1,A,1,2
c730cc25e9359615,deepseek/deepseek-chat-v3.1,B,0,2
c730cc25e9359615,deepseek/deepseek-chat-v3.1,C,1,2
6e570f3c89a82e15,deepseek/deepseek-chat-v3.1,A,1,2
6e570f3c89a82e15,deepseek/deepseek-chat-v3.1,B,0,2
6e570f3c89a82e15,deepseek/deepseek-chat-v3.1,C,0,2
1d4bdf4e62c25d02,deepseek/deepseek-chat-v3.1,A,0,2
1d4bdf4e62c25d02,deepseek/deepseek-chat-v3.1,B,0,2
1d4bdf4e62c25d02,deepseek/deepseek-chat-v3.1,C,0,2
1f5e30e47d3d611c,deepseek/deepseek-chat-v3.1,A,0,2
1f5e30e47d3d611c,deepseek/deepseek-chat-v3.1,B,0,2
1f5e30e47d3d611c,deepseek/deepseek-chat-v3.1,C,0,2
fb8c90e5ef64cf59,deepseek/deepseek-chat-v3.1,A,0,0
fb8c90e5ef64cf59,deepseek/deepseek-chat-v3.1,B,1,2
fb8c90e5ef64cf59,deepseek/deepseek-chat-v3.1,C,2,2
c2e7c0ab1e624f27,deepseek/deepseek-chat-v3.1,A,0,0
c2e7c0ab1e624f27,deepseek/deepseek-chat-v3.1,B,2,2
c2e7c0ab1e624f27,deepseek/deepseek-chat-v3.1,C,2,2
e87cd3a69ed86dac,deepseek/deepseek-chat-v3.1,A,2,2
e87cd3a69ed86dac,deepseek/deepseek-chat-v3.1,B,0,1
e87cd3a69ed86dac,deepseek/deepseek-chat-v3.1,C,2,2
40359df0a7e20496,deepseek/deepseek-chat-v3.1,A,1,2
40359df0a7e20496,deepseek/deepseek-chat-v3.1,B,1,1
40359df0a7e20496,deepseek/deepseek-chat-v3.1,C,0,2
16c08e2ddf2dc89e,deepseek/deepseek-chat-v3.1,A,0,2
16c08e2ddf2dc89e,deepseek/deepseek-chat-v3.1,B,0,2
16c08e2ddf2dc89e,deepseek/deepseek-chat-v3.1,C,0,2
5089264b3df9997a,deepseek/deepseek-chat-v3.1,A,1,2
5089264b3df9997a,deepseek/deepseek-chat-v3.1,B,0,2
5089264b3df9997a,deepseek/deepseek-chat-v3.1,C,0,2
5dc07dbcfd04aa47,deepseek/deepseek-chat-v3.1,A,0,2
5dc07dbcfd04aa47,deepseek/deepseek-chat-v3.1,B,0,2
5dc07dbcfd04aa47,deepseek/deepseek-chat-v3.1,C,0,2
031d3e49114df5ba,deepseek/deepseek-chat-v3.1,A,1,2
031d3e49114df5ba,deepseek/deepseek-chat-v3.1,B,0,2
031d3e49114df5ba,deepseek/deepseek-chat-v3.1,C,1,2
24b61f4f3ccc33ee,deepseek/deepseek-chat-v3.1,A,0,1
24b61f4f3ccc33ee,deepseek/deepseek-chat-v3.1,B,0,1
24b61f4f3ccc33ee,deepseek/deepseek-chat-v3.1,C,0,1
a9edd50cc2b945a5,deepseek/deepseek-chat-v3.1,A,0,0
a9edd50cc2b945a5,deepseek/deepseek-chat-v3.1,B,1,2
a9edd50cc2b945a5,deepseek/deepseek-chat-v3.1,C,1,2
4ee5bcd7e328c3d4,deepseek/deepseek-chat-v3.1,A,0,2
4ee5bcd7e328c3d4,deepseek/deepseek-chat-v3.1,B,0,2
4ee5bcd7e328c3d4,deepseek/deepseek-chat-v3.1,C,0,1
5c79abf4d4ba76a8,deepseek/deepseek-chat-v3.1,A,0,1
5c79abf4d4ba76a8,deepseek/deepseek-chat-v3.1,B,0,2
5c79abf4d4ba76a8,deepseek/deepseek-chat-v3.1,C,0,2
6bae6019d445244a,deepseek/deepseek-chat-v3.1,A,0,1
6bae6019d445244a,deepseek/deepseek-chat-v3.1,B,0,1
6bae6019d445244a,deepseek/deepseek-chat-v3.1,C,0,1
97a95eaaaa5da4f3,deepseek/deepseek-chat-v3.1,A,1,2
97a95eaaaa5da4f3,deepseek/deepseek-chat-v3.1,B,1,2
97a95eaaaa5da4f3,deepseek/deepseek-chat-v3.1,C,0,2
